job_id,job_title,company,location,work_mode,job_category,job_description,required_skills,soft_skills,tools_mentioned,internship_duration,date_posted,source_platform,clean_description,extracted_skills,extracted_technical_skills,extracted_tools,extracted_soft_skills,skill_flag_aws,skill_flag_adobe_illustrator,skill_flag_adobe_photoshop,skill_flag_adobe_premiere_pro,skill_flag_agile,skill_flag_azure,skill_flag_blender,skill_flag_c#,skill_flag_c++,skill_flag_crm,skill_flag_docker,skill_flag_erp,skill_flag_excel,skill_flag_expressjs,skill_flag_figma,skill_flag_firebase,skill_flag_flutter,skill_flag_git,skill_flag_github,skill_flag_google_cloud,skill_flag_google_data_studio,skill_flag_html_css,skill_flag_it_documentation,skill_flag_java,skill_flag_javascript,skill_flag_linux,skill_flag_looker,skill_flag_mongodb,skill_flag_mysql,skill_flag_nlp,skill_flag_nodejs,skill_flag_numpy,skill_flag_oop,skill_flag_php,skill_flag_postgresql,skill_flag_power_bi,skill_flag_pytorch,skill_flag_python,skill_flag_r,skill_flag_rest_api,skill_flag_react,skill_flag_react_native,skill_flag_sql,skill_flag_sqlite,skill_flag_tableau,skill_flag_tensorflow,skill_flag_typescript,skill_flag_uat,skill_flag_ui_ux_design,skill_flag_unity,skill_flag_analytical_thinking,skill_flag_business_process,skill_flag_communication,skill_flag_computer_vision,skill_flag_cybersecurity,skill_flag_dashboard,skill_flag_data_cleaning,skill_flag_data_visualization,skill_flag_deep_learning,skill_flag_documentation,skill_flag_firewall,skill_flag_game_development,skill_flag_incident_response,skill_flag_machine_learning,skill_flag_motion_graphics,skill_flag_networking,skill_flag_pandas,skill_flag_presentation,skill_flag_problem_solving,skill_flag_prototyping,skill_flag_reporting,skill_flag_requirements_analysis,skill_flag_scikit_learn,skill_flag_software_testing,skill_flag_stakeholder_management,skill_flag_statistics,skill_flag_system_analysis,skill_flag_teamwork,skill_flag_troubleshooting,skill_flag_video_editing,skill_flag_vulnerability_assessment,skill_flag_wireframing
J057,Digital Transformation Intern,Maju Holdings,Kuala Lumpur,Hybrid,Information Systems Intern,"Support digital transformation projects by mapping workflows, collecting requirements, preparing dashboards, and tracking UAT feedback.",business process; requirements analysis; UAT; dashboard; reporting,stakeholder management; presentation; communication,Excel; Power BI,6 months,2026-05-09,Indeed,support digital transformation projects by mapping workflows collecting requirements preparing dashboards and tracking uat feedback,Excel; Power BI; UAT; business process; communication; dashboard; presentation; reporting; requirements analysis; stakeholder management,Excel; Power BI; UAT; business process; dashboard; reporting; requirements analysis,Excel; Power BI,communication; presentation; stakeholder management,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
J058,AI Engineering Intern,RoboNusa,Cyberjaya,Hybrid,AI / Machine Learning Intern,"Build machine learning prototypes, evaluate deep learning models, use TensorFlow, and prepare Python experiment notebooks.",Python; machine learning; deep learning; TensorFlow; data visualization,problem solving; documentation; teamwork,TensorFlow,6 months,2026-05-22,Company Careers,build machine learning prototypes evaluate deep learning models use tensorflow and prepare python experiment notebooks,Python; TensorFlow; data visualization; deep learning; documentation; machine learning; problem solving; teamwork,Python; TensorFlow; data visualization; deep learning; machine learning,TensorFlow,documentation; problem solving; teamwork,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
J059,Machine Learning Intern,PredictWorks,Kuala Lumpur,Hybrid,AI / Machine Learning Intern,"Prepare feature engineering scripts, train scikit-learn models, compare evaluation metrics, and communicate model limitations.",Python; machine learning; scikit-learn; pandas; statistics,analytical thinking; communication; documentation,scikit-learn; pandas,6 months,2026-05-21,LinkedIn,prepare feature engineering scripts train scikit learn models compare evaluation metrics and communicate model limitations,Python; analytical thinking; communication; documentation; machine learning; pandas; scikit-learn; statistics,Python; machine learning; pandas; scikit-learn; statistics,pandas; scikit-learn,analytical thinking; communication; documentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
J060,NLP Engineering Intern,TextMind Studio,Remote Malaysia,Remote,AI / Machine Learning Intern,"Create NLP preprocessing pipelines, evaluate text classifiers, build keyword extraction logic, and document model performance.",Python; NLP; scikit-learn; machine learning; data cleaning,documentation; problem solving; analytical thinking,scikit-learn; pandas,6 months,2026-05-18,Wellfound,create nlp preprocessing pipelines evaluate text classifiers build keyword extraction logic and document model performance,NLP; Python; analytical thinking; data cleaning; documentation; machine learning; pandas; problem solving; scikit-learn,NLP; Python; data cleaning; machine learning; pandas; scikit-learn,pandas; scikit-learn,analytical thinking; documentation; problem solving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
J061,Computer Vision Intern,CamSense,Penang,On-site,AI / Machine Learning Intern,"Label images, train computer vision models, test object detection outputs, and use PyTorch for model experiments.",Python; computer vision; PyTorch; deep learning; machine learning,teamwork; problem solving; documentation,PyTorch,6 months,2026-05-14,Company Careers,label images train computer vision models test object detection outputs and use pytorch for model experiments,PyTorch; Python; computer vision; deep learning; documentation; machine learning; problem solving; teamwork,PyTorch; Python; computer vision; deep learning; machine learning,PyTorch,documentation; problem solving; teamwork,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
J062,AI Model Evaluation Intern,TrustAI Labs,Kuala Lumpur,Hybrid,AI / Machine Learning Intern,"Evaluate AI model outputs, review bias metrics, write Python reports, and summarize findings for product and research teams.",Python; machine learning; statistics; reporting; data visualization,communication; analytical thinking; documentation,Python; Excel,4 months,2026-05-10,LinkedIn,evaluate ai model outputs review bias metrics write python reports and summarize findings for product and research teams,Excel; Python; analytical thinking; communication; data visualization; documentation; machine learning; reporting; statistics,Excel; Python; data visualization; machine learning; reporting; statistics,Excel,analytical thinking; communication; documentation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
J063,Data Science Intern,InsightFarm,Kuala Lumpur,Hybrid,Data Science Intern,"Analyze customer datasets, perform statistical analysis, build predictive models, use pandas and NumPy, and present data science insights.",Python; pandas; NumPy; statistics; machine learning,presentation; analytical thinking; communication,pandas; NumPy; scikit-learn,6 months,2026-05-22,LinkedIn,analyze customer datasets perform statistical analysis build predictive models use pandas and numpy and present data science insights,NumPy; Python; analytical thinking; communication; machine learning; pandas; presentation; scikit-learn; statistics,NumPy; Python; machine learning; pandas; scikit-learn; statistics,NumPy; pandas; scikit-learn,analytical thinking; communication; presentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
J064,Junior Data Scientist Intern,ClaimWise,Petaling Jaya,Hybrid,Data Science Intern,"Clean claims data, engineer features, train scikit-learn models, evaluate performance, and create charts for business review.",Python; pandas; scikit-learn; data cleaning; data visualization,documentation; analytical thinking; problem solving,pandas; scikit-learn,6 months,2026-05-19,Indeed,clean claims data engineer features train scikit learn models evaluate performance and create charts for business review,Python; analytical thinking; data cleaning; data visualization; documentation; pandas; problem solving; scikit-learn,Python; data cleaning; data visualization; pandas; scikit-learn,pandas; scikit-learn,analytical thinking; documentation; problem solving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
J065,Data Science Research Intern,BioLens Analytics,Remote Malaysia,Remote,Data Science Intern,"Explore research datasets, run statistical analysis, build Python notebooks, and explain model results to non-technical stakeholders.",Python; statistics; pandas; machine learning; reporting,communication; presentation; documentation,pandas; Excel,5 months,2026-05-17,Company Careers,explore research datasets run statistical analysis build python notebooks and explain model results to non technical stakeholders,Excel; Python; communication; documentation; machine learning; pandas; presentation; reporting; stakeholder management; statistics,Excel; Python; machine learning; pandas; reporting; statistics,Excel; pandas,communication; documentation; presentation; stakeholder management,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
J066,Data Mining Intern,RetailScope,Kuala Lumpur,Hybrid,Data Science Intern,"Mine transaction patterns, create customer segments, clean data with pandas, and summarize predictive insights for marketing teams.",Python; pandas; data cleaning; statistics; machine learning,analytical thinking; communication; teamwork,pandas; Tableau,4 months,2026-05-13,LinkedIn,mine transaction patterns create customer segments clean data with pandas and summarize predictive insights for marketing teams,Python; Tableau; analytical thinking; communication; data cleaning; machine learning; pandas; statistics; teamwork,Python; Tableau; data cleaning; machine learning; pandas; statistics,Tableau; pandas,analytical thinking; communication; teamwork,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
J067,Multimedia Design Intern,CreativeNest,Kuala Lumpur,On-site,Multimedia / UIUX Intern,"Create digital media assets, edit short videos, design graphics in Adobe Photoshop and Illustrator, and support campaign visuals.",Adobe Photoshop; Adobe Illustrator; video editing; motion graphics,creativity; communication; teamwork,Adobe Photoshop; Adobe Illustrator; Adobe Premiere Pro,3 months,2026-05-22,Company Careers,create digital media assets edit short videos design graphics in adobe photoshop and illustrator and support campaign visuals,Adobe Illustrator; Adobe Photoshop; Adobe Premiere Pro; communication; motion graphics; teamwork; video editing,Adobe Illustrator; Adobe Photoshop; Adobe Premiere Pro; motion graphics; video editing,Adobe Illustrator; Adobe Photoshop; Adobe Premiere Pro,communication; teamwork,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
J068,UI UX Design Intern,FlowPixel,Remote Malaysia,Remote,Multimedia / UIUX Intern,"Design wireframes, build Figma prototypes, improve user flows, and collaborate with developers on responsive interface details.",UI/UX design; Figma; wireframing; prototyping; HTML/CSS,communication; stakeholder management; presentation,Figma,4 months,2026-05-21,LinkedIn,design wireframes build figma prototypes improve user flows and collaborate with developers on responsive interface details,Figma; HTML/CSS; UI/UX design; communication; presentation; prototyping; stakeholder management; teamwork; wireframing,Figma; HTML/CSS; UI/UX design; prototyping; wireframing,Figma,communication; presentation; stakeholder management; teamwork,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
J069,Graphic Design Intern,BrandLoom,Petaling Jaya,Hybrid,Multimedia / UIUX Intern,"Prepare social media artwork, edit brand assets, use Adobe Illustrator and Photoshop, and organize design documentation.",Adobe Illustrator; Adobe Photoshop; motion graphics,creativity; communication; documentation,Adobe Illustrator; Adobe Photoshop,3 months,2026-05-18,Indeed,prepare social media artwork edit brand assets use adobe illustrator and photoshop and organize design documentation,Adobe Illustrator; Adobe Photoshop; communication; documentation; motion graphics,Adobe Illustrator; Adobe Photoshop; motion graphics,Adobe Illustrator; Adobe Photoshop,communication; documentation,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J070,Video Production Intern,StoryArc Media,Kuala Lumpur,On-site,Multimedia / UIUX Intern,"Edit product demo videos, prepare motion graphics, organize footage, and support Adobe Premiere Pro post-production workflow.",video editing; motion graphics; Adobe Premiere Pro; communication,teamwork; communication; documentation,Adobe Premiere Pro,3 months,2026-05-15,Company Careers,edit product demo videos prepare motion graphics organize footage and support adobe premiere pro post production workflow,Adobe Premiere Pro; business process; communication; documentation; motion graphics; teamwork; video editing,Adobe Premiere Pro; business process; motion graphics; video editing,Adobe Premiere Pro,communication; documentation; teamwork,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
J071,Game Development Intern,PlayForge Studio,Remote Malaysia,Remote,Multimedia / UIUX Intern,"Prototype gameplay features in Unity, create simple game interactions, debug scripts, and document game development tasks.",Unity; game development; C#; Git; problem solving,teamwork; problem solving; documentation,Unity; Git,6 months,2026-05-13,Wellfound,prototype gameplay features in unity create simple game interactions debug scripts and document game development tasks,C#; C++; Git; Unity; documentation; game development; problem solving; prototyping; teamwork,C#; C++; Git; Unity; game development; prototyping,Git; Unity,documentation; problem solving; teamwork,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
J072,3D Artist Intern,RenderLab,Cyberjaya,Hybrid,Multimedia / UIUX Intern,"Create basic 3D models, prepare Blender assets, optimize textures, and collaborate with multimedia developers for interactive scenes.",Blender; 3D modeling; Unity; motion graphics,creativity; teamwork; documentation,Blender; Unity,4 months,2026-05-08,Company Careers,create basic 3d models prepare blender assets optimize textures and collaborate with multimedia developers for interactive scenes,Blender; Unity; documentation; motion graphics; teamwork,Blender; Unity; motion graphics,Blender; Unity,documentation; teamwork,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
J073,Cybersecurity Intern,SafeNet Malaysia,Kuala Lumpur,Hybrid,Cybersecurity / IT Intern,"Monitor security alerts, document incident response steps, perform vulnerability assessment checks, and review firewall logs.",cybersecurity; vulnerability assessment; incident response; firewall; Linux,documentation; analytical thinking; problem solving,Linux,6 months,2026-05-22,LinkedIn,monitor security alerts document incident response steps perform vulnerability assessment checks and review firewall logs,Linux; analytical thinking; cybersecurity; documentation; firewall; incident response; problem solving; vulnerability assessment,Linux; cybersecurity; firewall; incident response; vulnerability assessment,Linux,analytical thinking; documentation; problem solving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
J074,IT Support Intern,OfficeLink,Selangor,On-site,Cybersecurity / IT Intern,"Troubleshoot user issues, manage support tickets, configure laptops, document IT support steps, and assist network checks.",troubleshooting; IT documentation; networking; Linux,communication; problem solving; documentation,Linux,3 months,2026-05-20,Indeed,troubleshoot user issues manage support tickets configure laptops document it support steps and assist network checks,IT documentation; Linux; communication; documentation; networking; problem solving; troubleshooting,IT documentation; Linux; networking; troubleshooting,Linux,communication; documentation; problem solving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
J075,Network Support Intern,NetBridge,Penang,On-site,Cybersecurity / IT Intern,"Assist with network monitoring, DNS checks, router documentation, firewall rules, and troubleshooting connectivity incidents.",networking; firewall; troubleshooting; incident response,problem solving; documentation; communication,Linux,4 months,2026-05-18,Company Careers,assist with network monitoring dns checks router documentation firewall rules and troubleshooting connectivity incidents,Linux; communication; documentation; firewall; incident response; networking; problem solving; troubleshooting,Linux; firewall; incident response; networking; troubleshooting,Linux,communication; documentation; problem solving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
J076,SOC Analyst Intern,CyberWatch,Remote Malaysia,Remote,Cybersecurity / IT Intern,"Review security monitoring alerts, classify incidents, write incident response notes, and support vulnerability scanning tasks.",cybersecurity; incident response; vulnerability assessment; Linux,analytical thinking; documentation; teamwork,Linux,6 months,2026-05-12,LinkedIn,review security monitoring alerts classify incidents write incident response notes and support vulnerability scanning tasks,Linux; analytical thinking; cybersecurity; documentation; incident response; teamwork; vulnerability assessment,Linux; cybersecurity; incident response; vulnerability assessment,Linux,analytical thinking; documentation; teamwork,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
J077,Cloud Security Intern,CloudSentinel,Cyberjaya,Hybrid,Cybersecurity / IT Intern,"Review AWS security settings, document access controls, support vulnerability assessment, and monitor cloud security findings.",AWS; cybersecurity; vulnerability assessment; documentation; Linux,problem solving; documentation; communication,AWS; Linux,6 months,2026-05-09,Company Careers,review aws security settings document access controls support vulnerability assessment and monitor cloud security findings,AWS; Linux; communication; cybersecurity; documentation; problem solving; vulnerability assessment,AWS; Linux; cybersecurity; vulnerability assessment,AWS; Linux,communication; documentation; problem solving,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
J078,Data Engineer Intern,PipeLake Data,Kuala Lumpur,Hybrid,Software Engineering Intern,"Build data pipelines, write SQL transformations, maintain PostgreSQL tables, use Python scripts, and document ETL workflows.",Python; SQL; PostgreSQL; data cleaning; Git,documentation; problem solving; teamwork,PostgreSQL; Git,6 months,2026-05-07,LinkedIn,build data pipelines write sql transformations maintain postgresql tables use python scripts and document etl workflows,Git; PostgreSQL; Python; SQL; data cleaning; documentation; problem solving; teamwork,Git; PostgreSQL; Python; SQL; data cleaning,Git; PostgreSQL,documentation; problem solving; teamwork,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
J079,Analytics Engineer Intern,MetricStack,Remote Malaysia,Remote,Software Engineering Intern,"Model analytics datasets, validate SQL logic, prepare dashboard-ready tables, and version control transformations using GitHub.",SQL; GitHub; data cleaning; reporting; dashboard,documentation; analytical thinking; teamwork,GitHub; Tableau,6 months,2026-05-06,Wellfound,model analytics datasets validate sql logic prepare dashboard ready tables and version control transformations using github,Git; GitHub; SQL; Tableau; analytical thinking; dashboard; data cleaning; documentation; reporting; teamwork,Git; GitHub; SQL; Tableau; dashboard; data cleaning; reporting,Git; GitHub; Tableau,analytical thinking; documentation; teamwork,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
J080,Cloud Data Intern,SkyTable,Singapore,Hybrid,Software Engineering Intern,"Support cloud data workflows, test AWS storage, write Python validation scripts, and document data pipeline behavior.",Python; AWS; SQL; Docker; documentation,problem solving; communication; documentation,AWS; Docker,6 months,2026-05-05,Company Careers,support cloud data workflows test aws storage write python validation scripts and document data pipeline behavior,AWS; Docker; Python; SQL; communication; documentation; problem solving,AWS; Docker; Python; SQL,AWS; Docker,communication; documentation; problem solving,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
J081,Application Support Intern,AppCare Digital,Johor Bahru,On-site,Information Systems Intern,"Support application users, document system issues, perform UAT checks, and coordinate fixes with software engineering teams.",UAT; system analysis; IT documentation; troubleshooting,communication; stakeholder management; problem solving,Excel; CRM,4 months,2026-05-04,Indeed,support application users document system issues perform uat checks and coordinate fixes with software engineering teams,CRM; Excel; IT documentation; UAT; communication; documentation; problem solving; stakeholder management; system analysis; troubleshooting,CRM; Excel; IT documentation; UAT; system analysis; troubleshooting,Excel,communication; documentation; problem solving; stakeholder management,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
J082,Implementation Consultant Intern,DeployMate,Kuala Lumpur,Hybrid,Information Systems Intern,"Assist software implementation projects, collect user requirements, configure CRM workflows, prepare UAT scripts, and train users.",requirements analysis; CRM; UAT; business process; documentation,stakeholder management; presentation; communication,CRM; Excel,6 months,2026-05-03,LinkedIn,assist software implementation projects collect user requirements configure crm workflows prepare uat scripts and train users,CRM; Excel; UAT; business process; communication; documentation; presentation; requirements analysis; stakeholder management,CRM; Excel; UAT; business process; requirements analysis,Excel,communication; documentation; presentation; stakeholder management,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
J083,Product Design Intern,NaviPay,Remote Malaysia,Remote,Multimedia / UIUX Intern,"Research user pain points, create Figma wireframes, prototype mobile flows, and present UX improvements to product managers.",UI/UX design; Figma; wireframing; prototyping; presentation,communication; stakeholder management; analytical thinking,Figma,5 months,2026-05-02,Company Careers,research user pain points create figma wireframes prototype mobile flows and present ux improvements to product managers,Figma; UI/UX design; analytical thinking; communication; presentation; prototyping; stakeholder management; wireframing,Figma; UI/UX design; prototyping; wireframing,Figma,analytical thinking; communication; presentation; stakeholder management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
J084,Creative Technology Intern,MuseInteractive,Kuala Lumpur,Hybrid,Multimedia / UIUX Intern,"Combine multimedia assets with interactive web pages using HTML, CSS, JavaScript, Figma designs, and motion graphics.",HTML/CSS; JavaScript; Figma; motion graphics; UI/UX design,creativity; teamwork; communication,Figma; Adobe Premiere Pro,4 months,2026-05-01,Wellfound,combine multimedia assets with interactive web pages using html css javascript figma designs and motion graphics,Adobe Premiere Pro; Figma; HTML/CSS; JavaScript; UI/UX design; communication; motion graphics; teamwork,Adobe Premiere Pro; Figma; HTML/CSS; JavaScript; UI/UX design; motion graphics,Adobe Premiere Pro; Figma,communication; teamwork,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
J085,Software Engineer Intern,FinApp Labs,Singapore,Hybrid,Software Engineering Intern,"Implement backend features, review pull requests, write unit tests, use Java and Spring style APIs, and maintain Git workflows.",Java; REST API; software testing; Git; OOP,problem solving; teamwork; documentation,Git; GitHub,6 months,2026-04-30,LinkedIn,implement backend features review pull requests write unit tests use java and spring style apis and maintain git workflows,Git; GitHub; Java; OOP; REST API; documentation; problem solving; software testing; teamwork,Git; GitHub; Java; OOP; REST API; software testing,Git; GitHub,documentation; problem solving; teamwork,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
